source,conflict_type,db_identity,db_external_id,db_target,db_path,snapshot_identity,snapshot_id,snapshot_target,snapshot_path,method,current_official_identity,past_identity,alias_relationship,target_separation_required,snapshot_version_change,parent_change,rename,id_reissued,manual_review,canonical_action
"musinsa","target_enrichment","musinsa:NULL:106015009:237","106015009","null","키즈 > 액세서리/소품 > 헤어 액세서리","musinsa:KIDS:106015009:1009","106015009","KIDS","키즈 > 액세서리/소품 > 헤어 액세서리","id","106015009","106015009","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106015010:239","106015010","null","키즈 > 액세서리/소품 > 선글라스/안경테","musinsa:KIDS:106015010:1010","106015010","KIDS","키즈 > 액세서리/소품 > 선글라스/안경테","id","106015010","106015010","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106016:209","106016","null","키즈 > 장난감","musinsa:KIDS:106016:1011","106016","KIDS","키즈 > 장난감","id","106016","106016","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106016001:212","106016001","null","키즈 > 장난감 > 블록/퍼즐","musinsa:KIDS:106016001:1012","106016001","KIDS","키즈 > 장난감 > 블록/퍼즐","id","106016001","106016001","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106016001001:214","106016001001","null","키즈 > 장난감 > 블록/퍼즐 > 블록","musinsa:KIDS:106016001001:1013","106016001001","KIDS","키즈 > 장난감 > 블록/퍼즐 > 블록","id","106016001001","106016001001","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106016001002:215","106016001002","null","키즈 > 장난감 > 블록/퍼즐 > 퍼즐","musinsa:KIDS:106016001002:1014","106016001002","KIDS","키즈 > 장난감 > 블록/퍼즐 > 퍼즐","id","106016001002","106016001002","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106016001003:213","106016001003","null","키즈 > 장난감 > 블록/퍼즐 > 레고","musinsa:KIDS:106016001003:1015","106016001003","KIDS","키즈 > 장난감 > 블록/퍼즐 > 레고","id","106016001003","106016001003","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106016002:219","106016002","null","키즈 > 장난감 > 작동 완구","musinsa:KIDS:106016002:1016","106016002","KIDS","키즈 > 장난감 > 작동 완구","id","106016002","106016002","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106016003:220","106016003","null","키즈 > 장난감 > 승용 완구","musinsa:KIDS:106016003:1017","106016003","KIDS","키즈 > 장난감 > 승용 완구","id","106016003","106016003","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106016003001:222","106016003001","null","키즈 > 장난감 > 승용 완구 > 킥보드","musinsa:KIDS:106016003001:1018","106016003001","KIDS","키즈 > 장난감 > 승용 완구 > 킥보드","id","106016003001","106016003001","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106016003002:221","106016003002","null","키즈 > 장난감 > 승용 완구 > 기타 승용 완구","musinsa:KIDS:106016003002:1019","106016003002","KIDS","키즈 > 장난감 > 승용 완구 > 기타 승용 완구","id","106016003002","106016003002","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106016004:211","106016004","null","키즈 > 장난감 > 인형","musinsa:KIDS:106016004:1020","106016004","KIDS","키즈 > 장난감 > 인형","id","106016004","106016004","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106016005:217","106016005","null","키즈 > 장난감 > 신생아 완구","musinsa:KIDS:106016005:1021","106016005","KIDS","키즈 > 장난감 > 신생아 완구","id","106016005","106016005","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106016006:218","106016006","null","키즈 > 장난감 > 교구","musinsa:KIDS:106016006:1022","106016006","KIDS","키즈 > 장난감 > 교구","id","106016006","106016006","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106016007:210","106016007","null","키즈 > 장난감 > 기타 장난감","musinsa:KIDS:106016007:1023","106016007","KIDS","키즈 > 장난감 > 기타 장난감","id","106016007","106016007","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106016008:216","106016008","null","키즈 > 장난감 > 놀이","musinsa:KIDS:106016008:1024","106016008","KIDS","키즈 > 장난감 > 놀이","id","106016008","106016008","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106017:228","106017","null","키즈 > 교육","musinsa:KIDS:106017:1025","106017","KIDS","키즈 > 교육","id","106017","106017","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106017001:229","106017001","null","키즈 > 교육 > 문구","musinsa:KIDS:106017001:1026","106017001","KIDS","키즈 > 교육 > 문구","id","106017001","106017001","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106017002:230","106017002","null","키즈 > 교육 > 도서/CD","musinsa:KIDS:106017002:1027","106017002","KIDS","키즈 > 교육 > 도서/CD","id","106017002","106017002","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106017002001:231","106017002001","null","키즈 > 교육 > 도서/CD > 전집/세트","musinsa:KIDS:106017002001:1028","106017002001","KIDS","키즈 > 교육 > 도서/CD > 전집/세트","id","106017002001","106017002001","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106017002003:232","106017002003","null","키즈 > 교육 > 도서/CD > 기타 도서/CD","musinsa:KIDS:106017002003:1029","106017002003","KIDS","키즈 > 교육 > 도서/CD > 기타 도서/CD","id","106017002003","106017002003","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106018:271","106018","null","키즈 > 홈인테리어/리빙","musinsa:KIDS:106018:1030","106018","KIDS","키즈 > 홈인테리어/리빙","id","106018","106018","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106018001:272","106018001","null","키즈 > 홈인테리어/리빙 > 가구/수납","musinsa:KIDS:106018001:1031","106018001","KIDS","키즈 > 홈인테리어/리빙 > 가구/수납","id","106018001","106018001","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106018001001:274","106018001001","null","키즈 > 홈인테리어/리빙 > 가구/수납 > 책상/의자/책장","musinsa:KIDS:106018001001:1032","106018001001","KIDS","키즈 > 홈인테리어/리빙 > 가구/수납 > 책상/의자/책장","id","106018001001","106018001001","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106018001002:275","106018001002","null","키즈 > 홈인테리어/리빙 > 가구/수납 > 수납/정리","musinsa:KIDS:106018001002:1033","106018001002","KIDS","키즈 > 홈인테리어/리빙 > 가구/수납 > 수납/정리","id","106018001002","106018001002","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106018001003:273","106018001003","null","키즈 > 홈인테리어/리빙 > 가구/수납 > 침대/소파","musinsa:KIDS:106018001003:1034","106018001003","KIDS","키즈 > 홈인테리어/리빙 > 가구/수납 > 침대/소파","id","106018001003","106018001003","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106018001004:276","106018001004","null","키즈 > 홈인테리어/리빙 > 가구/수납 > 기타 가구/수납","musinsa:KIDS:106018001004:1035","106018001004","KIDS","키즈 > 홈인테리어/리빙 > 가구/수납 > 기타 가구/수납","id","106018001004","106018001004","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106018002:289","106018002","null","키즈 > 홈인테리어/리빙 > 패브릭 용품","musinsa:KIDS:106018002:1036","106018002","KIDS","키즈 > 홈인테리어/리빙 > 패브릭 용품","id","106018002","106018002","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106018002001:292","106018002001","null","키즈 > 홈인테리어/리빙 > 패브릭 용품 > 침구","musinsa:KIDS:106018002001:1037","106018002001","KIDS","키즈 > 홈인테리어/리빙 > 패브릭 용품 > 침구","id","106018002001","106018002001","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106018002002:291","106018002002","null","키즈 > 홈인테리어/리빙 > 패브릭 용품 > 베개/쿠션","musinsa:KIDS:106018002002:1038","106018002002","KIDS","키즈 > 홈인테리어/리빙 > 패브릭 용품 > 베개/쿠션","id","106018002002","106018002002","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106018002003:293","106018002003","null","키즈 > 홈인테리어/리빙 > 패브릭 용품 > 러그","musinsa:KIDS:106018002003:1039","106018002003","KIDS","키즈 > 홈인테리어/리빙 > 패브릭 용품 > 러그","id","106018002003","106018002003","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106018002004:290","106018002004","null","키즈 > 홈인테리어/리빙 > 패브릭 용품 > 기타 침구용품","musinsa:KIDS:106018002004:1040","106018002004","KIDS","키즈 > 홈인테리어/리빙 > 패브릭 용품 > 기타 침구용품","id","106018002004","106018002004","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106018003:294","106018003","null","키즈 > 홈인테리어/리빙 > 키친","musinsa:KIDS:106018003:1041","106018003","KIDS","키즈 > 홈인테리어/리빙 > 키친","id","106018003","106018003","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106018003001:296","106018003001","null","키즈 > 홈인테리어/리빙 > 키친 > 기타 키친용품","musinsa:KIDS:106018003001:1042","106018003001","KIDS","키즈 > 홈인테리어/리빙 > 키친 > 기타 키친용품","id","106018003001","106018003001","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106018003002:297","106018003002","null","키즈 > 홈인테리어/리빙 > 키친 > 유아식기","musinsa:KIDS:106018003002:1043","106018003002","KIDS","키즈 > 홈인테리어/리빙 > 키친 > 유아식기","id","106018003002","106018003002","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106018003003:295","106018003003","null","키즈 > 홈인테리어/리빙 > 키친 > 수저/포크","musinsa:KIDS:106018003003:1044","106018003003","KIDS","키즈 > 홈인테리어/리빙 > 키친 > 수저/포크","id","106018003003","106018003003","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106018004:283","106018004","null","키즈 > 홈인테리어/리빙 > 소품","musinsa:KIDS:106018004:1045","106018004","KIDS","키즈 > 홈인테리어/리빙 > 소품","id","106018004","106018004","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106018004001:285","106018004001","null","키즈 > 홈인테리어/리빙 > 소품 > 장식 소품","musinsa:KIDS:106018004001:1046","106018004001","KIDS","키즈 > 홈인테리어/리빙 > 소품 > 장식 소품","id","106018004001","106018004001","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106018004002:284","106018004002","null","키즈 > 홈인테리어/리빙 > 소품 > 시즌 소품","musinsa:KIDS:106018004002:1047","106018004002","KIDS","키즈 > 홈인테리어/리빙 > 소품 > 시즌 소품","id","106018004002","106018004002","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106018004003:287","106018004003","null","키즈 > 홈인테리어/리빙 > 소품 > 파티/답례품","musinsa:KIDS:106018004003:1048","106018004003","KIDS","키즈 > 홈인테리어/리빙 > 소품 > 파티/답례품","id","106018004003","106018004003","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106018004004:286","106018004004","null","키즈 > 홈인테리어/리빙 > 소품 > 기타 소품","musinsa:KIDS:106018004004:1049","106018004004","KIDS","키즈 > 홈인테리어/리빙 > 소품 > 기타 소품","id","106018004004","106018004004","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106018005:277","106018005","null","키즈 > 홈인테리어/리빙 > 스킨/바디용품","musinsa:KIDS:106018005:1050","106018005","KIDS","키즈 > 홈인테리어/리빙 > 스킨/바디용품","id","106018005","106018005","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106018005001:279","106018005001","null","키즈 > 홈인테리어/리빙 > 스킨/바디용품 > 어린이 화장품","musinsa:KIDS:106018005001:1051","106018005001","KIDS","키즈 > 홈인테리어/리빙 > 스킨/바디용품 > 어린이 화장품","id","106018005001","106018005001","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106018005002:280","106018005002","null","키즈 > 홈인테리어/리빙 > 스킨/바디용품 > 아기욕조","musinsa:KIDS:106018005002:1052","106018005002","KIDS","키즈 > 홈인테리어/리빙 > 스킨/바디용품 > 아기욕조","id","106018005002","106018005002","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106018005003:278","106018005003","null","키즈 > 홈인테리어/리빙 > 스킨/바디용품 > 기타스킨/바디용품","musinsa:KIDS:106018005003:1053","106018005003","KIDS","키즈 > 홈인테리어/리빙 > 스킨/바디용품 > 기타스킨/바디용품","id","106018005003","106018005003","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106018006:281","106018006","null","키즈 > 홈인테리어/리빙 > 안전용품","musinsa:KIDS:106018006:1054","106018006","KIDS","키즈 > 홈인테리어/리빙 > 안전용품","id","106018006","106018006","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106018007:288","106018007","null","키즈 > 홈인테리어/리빙 > 기타 용품","musinsa:KIDS:106018007:1055","106018007","KIDS","키즈 > 홈인테리어/리빙 > 기타 용품","id","106018007","106018007","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106018008:282","106018008","null","키즈 > 홈인테리어/리빙 > 이유/수유/건강용품","musinsa:KIDS:106018008:1056","106018008","KIDS","키즈 > 홈인테리어/리빙 > 이유/수유/건강용품","id","106018008","106018008","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"musinsa","target_enrichment","musinsa:NULL:106018009:298","106018009","null","키즈 > 홈인테리어/리빙 > 세탁용품","musinsa:KIDS:106018009:1057","106018009","KIDS","키즈 > 홈인테리어/리빙 > 세탁용품","id","106018009","106018009","false","true","true","false","false","false","true","same source category; preserve NULL audience history and add versioned KIDS audience assignment"
"uniqlo","rename","uniqlo:WOMEN:57993:367","57993","WOMEN","아우터 > 재킷","uniqlo:WOMEN:57993:2334","57993","WOMEN","아우터 > 재킷 & 코트","id_target","57993","57993","true","false","true","false","true","false","true","keep one source category by stable ID; append path/parent history"
"uniqlo","rename","uniqlo:WOMEN:79210:542","79210","WOMEN","티셔츠 & UT > 티셔츠 (반팔 & 긴팔) > 레귤러","uniqlo:WOMEN:79210:2511","79210","WOMEN","티셔츠 & UT > 티셔츠 (반팔 & 긴팔) > 코튼","id_target","79210","79210","true","false","true","false","true","false","true","keep one source category by stable ID; append path/parent history"
"uniqlo","rename","uniqlo:WOMEN:58141:543","58141","WOMEN","티셔츠 & UT > 티셔츠 (반팔 & 긴팔) > 슬림","uniqlo:WOMEN:58141:2512","58141","WOMEN","티셔츠 & UT > 티셔츠 (반팔 & 긴팔) > 립","id_target","58141","58141","true","false","true","false","true","false","true","keep one source category by stable ID; append path/parent history"
"uniqlo","rename","uniqlo:WOMEN:58140:544","58140","WOMEN","티셔츠 & UT > 티셔츠 (반팔 & 긴팔) > 릴랙스","uniqlo:WOMEN:58140:2513","58140","WOMEN","티셔츠 & UT > 티셔츠 (반팔 & 긴팔) > AIRism","id_target","58140","58140","true","false","true","false","true","false","true","keep one source category by stable ID; append path/parent history"
"uniqlo","rename","uniqlo:WOMEN:98277:547","98277","WOMEN","티셔츠 & UT > 티셔츠 (반팔 & 긴팔) > Pick up","uniqlo:WOMEN:98277:2516","98277","WOMEN","티셔츠 & UT > 티셔츠 (반팔 & 긴팔) > 터틀넥 & 하이넥","id_target","98277","98277","true","false","true","false","true","false","true","keep one source category by stable ID; append path/parent history"
"uniqlo","rename","uniqlo:WOMEN:58125:754","58125","WOMEN","아우터 > 재킷 > 캐주얼 재킷","uniqlo:WOMEN:58125:2721","58125","WOMEN","아우터 > 재킷 & 코트 > 캐주얼 재킷","id_target","58125","58125","true","false","true","false","true","false","true","keep one source category by stable ID; append path/parent history"
"uniqlo","rename","uniqlo:WOMEN:94952:755","94952","WOMEN","아우터 > 재킷 > 재킷","uniqlo:WOMEN:94952:2722","94952","WOMEN","아우터 > 재킷 & 코트 > 재킷","id_target","94952","94952","true","false","true","false","true","false","true","keep one source category by stable ID; append path/parent history"
"uniqlo","rename","uniqlo:WOMEN:101617:756","101617","WOMEN","아우터 > 재킷 > Uniqlo U","uniqlo:WOMEN:101617:2723","101617","WOMEN","아우터 > 재킷 & 코트 > Uniqlo U","id_target","101617","101617","true","false","true","false","true","false","true","keep one source category by stable ID; append path/parent history"
"uniqlo","rename","uniqlo:WOMEN:58124:757","58124","WOMEN","아우터 > 재킷 > 감탄 재킷","uniqlo:WOMEN:58124:2724","58124","WOMEN","아우터 > 재킷 & 코트 > 감탄 재킷","id_target","58124","58124","true","false","true","false","true","false","true","keep one source category by stable ID; append path/parent history"
"uniqlo","rename","uniqlo:WOMEN:62523:758","62523","WOMEN","아우터 > 재킷 > UNIQLO and JW ANDERSON","uniqlo:WOMEN:62523:2725","62523","WOMEN","아우터 > 재킷 & 코트 > UNIQLO and JW ANDERSON","id_target","62523","62523","true","false","true","false","true","false","true","keep one source category by stable ID; append path/parent history"
"uniqlo","rename","uniqlo:WOMEN:62521:759","62521","WOMEN","아우터 > 재킷 > UNIQLO and COMPTOIR DES COTONNIERS","uniqlo:WOMEN:62521:2726","62521","WOMEN","아우터 > 재킷 & 코트 > UNIQLO and COMPTOIR DES COTONNIERS","id_target","62521","62521","true","false","true","false","true","false","true","keep one source category by stable ID; append path/parent history"
"uniqlo","rename","uniqlo:WOMEN:58128:760","58128","WOMEN","아우터 > 재킷 > 그 외","uniqlo:WOMEN:58128:2727","58128","WOMEN","아우터 > 재킷 & 코트 > 그 외","id_target","58128","58128","true","false","true","false","true","false","true","keep one source category by stable ID; append path/parent history"
"uniqlo","rename","uniqlo:WOMEN:63074:761","63074","WOMEN","아우터 > 재킷 > 유니섹스","uniqlo:WOMEN:63074:2728","63074","WOMEN","아우터 > 재킷 & 코트 > 유니섹스","id_target","63074","63074","true","false","true","false","true","false","true","keep one source category by stable ID; append path/parent history"
"uniqlo","rename","uniqlo:WOMEN:124366:762","124366","WOMEN","아우터 > 재킷 > GU","uniqlo:WOMEN:124366:2729","124366","WOMEN","아우터 > 재킷 & 코트 > GU","id_target","124366","124366","true","false","true","false","true","false","true","keep one source category by stable ID; append path/parent history"
"uniqlo","rename","uniqlo:WOMEN:98330:1115","98330","WOMEN","스포츠 유틸리티 웨어 > 액세서리 > (X)장갑","uniqlo:WOMEN:98330:3082","98330","WOMEN","스포츠 유틸리티 웨어 > 액세서리 > 장갑","id_target","98330","98330","true","false","true","false","true","false","true","keep one source category by stable ID; append path/parent history"
"uniqlo","rename","uniqlo:WOMEN:58268:1116","58268","WOMEN","스포츠 유틸리티 웨어 > 액세서리 > (X)스카프 & 넥워머","uniqlo:WOMEN:58268:3083","58268","WOMEN","스포츠 유틸리티 웨어 > 액세서리 > 스카프 & 넥워머","id_target","58268","58268","true","false","true","false","true","false","true","keep one source category by stable ID; append path/parent history"
"uniqlo","rename","uniqlo:WOMEN:62580:1117","62580","WOMEN","스포츠 유틸리티 웨어 > 액세서리 > (X)그 외","uniqlo:WOMEN:62580:3084","62580","WOMEN","스포츠 유틸리티 웨어 > 액세서리 > 그 외","id_target","62580","62580","true","false","true","false","true","false","true","keep one source category by stable ID; append path/parent history"
"uniqlo","rename","uniqlo:MEN:58441:1280","58441","MEN","티셔츠 & 스웨트셔츠 & UT > 그래픽티셔츠 > Others 그 외","uniqlo:MEN:58441:3253","58441","MEN","티셔츠 & 스웨트셔츠 & UT > 그래픽티셔츠 > 그 외","id_target","58441","58441","true","false","true","false","true","false","true","keep one source category by stable ID; append path/parent history"
"uniqlo","rename","uniqlo:MEN:100315:1416","100315","MEN","니트 & 가디건 > 니트 > 긴팔","uniqlo:MEN:100315:3389","100315","MEN","니트 & 가디건 > 니트 > 긴팔 니트","id_target","100315","100315","true","false","true","false","true","false","true","keep one source category by stable ID; append path/parent history"
"uniqlo","rename","uniqlo:MEN:98385:1651","98385","MEN","스포츠 유틸리티 웨어 > 아우터 > (x)그 외","uniqlo:MEN:98385:3624","98385","MEN","스포츠 유틸리티 웨어 > 아우터 > 그 외","id_target","98385","98385","true","false","true","false","true","false","true","keep one source category by stable ID; append path/parent history"
"uniqlo","rename","uniqlo:MEN:58502:1657","58502","MEN","스포츠 유틸리티 웨어 > 액세서리 > (X)가방","uniqlo:MEN:58502:3630","58502","MEN","스포츠 유틸리티 웨어 > 액세서리 > 가방","id_target","58502","58502","true","false","true","false","true","false","true","keep one source category by stable ID; append path/parent history"
"uniqlo","rename","uniqlo:MEN:98387:1661","98387","MEN","스포츠 유틸리티 웨어 > 액세서리 > (X)장갑","uniqlo:MEN:98387:3634","98387","MEN","스포츠 유틸리티 웨어 > 액세서리 > 장갑","id_target","98387","98387","true","false","true","false","true","false","true","keep one source category by stable ID; append path/parent history"
"uniqlo","rename","uniqlo:MEN:62985:1662","62985","MEN","스포츠 유틸리티 웨어 > 액세서리 > (X)스카프 & 넥워머","uniqlo:MEN:62985:3635","62985","MEN","스포츠 유틸리티 웨어 > 액세서리 > 스카프 & 넥워머","id_target","62985","62985","true","false","true","false","true","false","true","keep one source category by stable ID; append path/parent history"
"uniqlo","coexisting_same_path_multiple_ids","","","","","","","","","","uniqlo:KIDS:151483:3748|uniqlo:KIDS:134044:3756|uniqlo:KIDS:112753:3774|uniqlo:KIDS:86459:3785","uniqlo:KIDS:134044:1775|uniqlo:KIDS:112753:1798|uniqlo:KIDS:86459:1809","false","true","true","false","false","false","true","preserve separate source categories; shared path is not identity and no alias is proven"
